--------------------------------------------------------------------------
WARNING: There was an error initializing an OpenFabrics device.

  Local host:   c001
  Local device: mlx5_0
--------------------------------------------------------------------------
Quadrature #,          Integration Result,          Percent Error,         Run Time (s)
     1   		    0.0000000000000000     	 	 	 1.0	 	0.006195078603923321
     2   		    0.7043259094830925     	 	 	 0.042721839469609724	 	0.0006093280389904976
     3   		    0.7353621441608531     	 	 	 0.0005392230954361387	 	0.0009076744318008423
     4   		    0.7357565067608540     	 	 	 3.228750732957809e-06	 	0.0005625812336802483
     5   		    0.7357588740610974     	 	 	 1.1256115902549103e-08	 	0.0008746832609176636
     6   		    0.7357588823240081     	 	 	 2.5655914497532635e-11	 	0.000537380576133728
     7   		    0.7357588823428544     	 	 	 4.119432235157424e-14	 	0.0008940035477280617
     8   		    0.7357588823428858     	 	 	 1.508949536687701e-15	 	0.000607428140938282
     9   		    0.7357588823428856     	 	 	 1.2071596293501608e-15	 	0.0008859634399414062
     10   		    0.7357588823428838     	 	 	 1.2071596293501608e-15	 	0.0005652476102113724
     11   		    0.7357588823428844     	 	 	 3.017899073375402e-16	 	0.000880533829331398
     12   		    0.7357588823428843     	 	 	 4.526848610063103e-16	 	0.0006418302655220032
     13   		    0.7357588823428842     	 	 	 6.035798146750804e-16	 	0.000838596373796463
     14   		    0.7357588823428853     	 	 	 9.053697220126206e-16	 	0.0005780365318059921
     15   		    0.7357588823428833     	 	 	 1.8107394440252413e-15	 	0.0008577834814786911
     16   		    0.7357588823428847     	 	 	 0.0	 	0.0006697773933410645
     17   		    0.7357588823428844     	 	 	 3.017899073375402e-16	 	0.0008452283218502998
     18   		    0.7357588823428844     	 	 	 3.017899073375402e-16	 	0.0006584757938981056
     19   		    0.7357588823428849     	 	 	 3.017899073375402e-16	 	0.0008941320702433586
     20   		    0.7357588823428851     	 	 	 6.035798146750804e-16	 	0.000611795112490654
[c001:245269] 20 more processes have sent help message help-mpi-btl-openib.txt / error in device init
[c001:245269] Set MCA parameter "orte_base_help_aggregate" to 0 to see all help / error messages
